25c38557cf793876c5abdd5931f922db,38907.32,2.6756756756756757,4.11874893911820540558,37
fd0065af7f09af4b82a0ca8f3eed1852,19999.9,1.2,4.11874893911820540558,10
1dec4c88c685d5a07bf01dcb0f8bf9f8,19965,2.7352941176470588,4.11874893911820540558,34
fb01a5fc09b9b9563c2ee41a22f07d54,16731.79,2.8695652173913043,4.11874893911820540558,23
5769ef0a239114ac3a854af00df129e4,13440,1,4.11874893911820540558,8
8ed094bfe076c568f6bb10feada3f75d,12947.09,3.4428571428571429,4.11874893911820540558,70
44fc450365728c413fefc547592626be,12788,3.3333333333333333,4.11874893911820540558,15
36f60d45225e60c7da4558b070ce4b60,11151.47,3.2888888888888889,4.11874893911820540558,135
2ffdf10e724b958c0f7ea69e97d32f64,10916.6,3.2549019607843137,4.11874893911820540558,51
19936fa4f614ee0590d3b77ac83fd648,10460,1.3333333333333333,4.11874893911820540558,6
84f456958365164420cfc80fbe4c7fab,10036.16,3.3428571428571429,4.11874893911820540558,105
933f4f76eae38d2a97ecfb7c6355f0bc,9669.05,3.2857142857142857,4.11874893911820540558,7
fe59a1e006df3ac42bf0ceb876d70969,9144.1,3.3333333333333333,4.11874893911820540558,12
2a5806f10d0f00e5ad032dd2e3c8806e,9081.47,3.3461538461538462,4.11874893911820540558,52
b114bf337c0626166abe574eee9e3f32,8348,3.2222222222222222,4.11874893911820540558,54
b4436da747c3a53ab07ac0e71de17dcd,7995,2,4.11874893911820540558,5
3ecf69ee1fe21cfd40b30cbea549e563,7868,3.3333333333333333,4.11874893911820540558,3
b5e13c9a353102f79c6206ff5cb61a50,7721,2.9111111111111111,4.11874893911820540558,90
09481a6dfe9eb590dc8b265b54dc4c97,7697.4,2.625,4.11874893911820540558,8
0abc19e41fdc9d6894b8cae651619253,7374.6,3,4.11874893911820540558,2
a9516a079e37a9c9c36b9b78b10169e8,7042.41,3.423728813559322,4.11874893911820540558,59
b1d207586fca400a2370d50a9ba1da98,7003,1.9148936170212766,4.11874893911820540558,47
8b52d90d2e8716dad633486c6cc94ecf,6923,1.5,4.11874893911820540558,6
15859e3a8aaa3c192c10a91d8722abd5,6358.18,3.25,4.11874893911820540558,20
bd9fca6bf4bdcbf4094d7bc11415dfe5,6295,3.4,4.11874893911820540558,5
d6fe3b4ddecd4a8393c6a1385de3bfb6,6160.17,3.2857142857142857,4.11874893911820540558,28
c183fd5d2abf05873fa6e1014ed9e06c,5934.6,1,4.11874893911820540558,6
404a57563d487aecbc2b1a01d9b89aab,5919.9,3,4.11874893911820540558,27
145028037adecb27b1a58cf9597676cc,5586,2.4285714285714286,4.11874893911820540558,14
332842d24e84234cd91299a225de76ab,5586,3.2857142857142857,4.11874893911820540558,14
7612afaa8218e79b3011243ed9edea9c,5562.7,3.2307692307692308,4.11874893911820540558,13
5cd07c84a1c25575ac2fc3fa73f1d952,5413.1,2.5,4.11874893911820540558,8
a233df9a388d27dbdfd31731d4236db0,5299.98,3,4.11874893911820540558,2
63085bb4366ded27bcb63cbb59b4103a,5115.9,2.75,4.11874893911820540558,12
89b121bee266dcd25688a1ba72eefb61,5033.7,2.4920634920634921,4.11874893911820540558,63
38dcb9ae53c258cfba73583f9454d721,5000,2.3333333333333333,4.11874893911820540558,3
cb460986a447ed00da792526bf6189e4,4929,2,4.11874893911820540558,3
e74384c9363e768848854356a37c73f4,4797,1.6666666666666667,4.11874893911820540558,3
3eef0cb94ba82de806bb30ab743c7655,4659.42,3.2241379310344828,4.11874893911820540558,58
18e41d0c2a7cac6a8d53d3fcc13da3c4,4649.49,3.25,4.11874893911820540558,4
ada6a9116c85d8e56232e0a4265d7db9,4571,2.5,4.11874893911820540558,2
628b17449083fb34688b2959b80bdecd,4516,3,4.11874893911820540558,2
194e74feac1f84a8ee5a517d4b3e107a,4237,3.2,4.11874893911820540558,5
5fb1e24560c31b0eaa1911d4247187ed,4197.5,3.2941176470588235,4.11874893911820540558,17
7af541d714ea3db608971a40b8f507cb,4159,3.4,4.11874893911820540558,10
9ad75bd7267e5c724cb42c71ac56ca72,4148,2.951219512195122,4.11874893911820540558,41
813e0977846de5206007de2bb18e44ba,4050,3.3333333333333333,4.11874893911820540558,3
4ca7b91a31637bd24fb8e559d5e015e4,3999,2,4.11874893911820540558,1
4a90b44b456e79e7a33435fdd36e551f,3800,3.3,4.11874893911820540558,10
362b773250263786dd58670d2df42c3b,3782.7,2.9178082191780822,4.11874893911820540558,73
752855b7d128a75a28fa2ea9341e51bc,3760,3,4.11874893911820540558,2
eb47d7ea4e5611684330021baa317c17,3668,3,4.11874893911820540558,4
dc68ee0fcb033a1ab6714fbb5db60c15,3636,2.9285714285714286,4.11874893911820540558,14
706982d4d1d9841dfd470b6fe10f8614,3601.9,2.25,4.11874893911820540558,4
8ea2105f9dac119565ef0138ad05f6fb,3599.7,3.3333333333333333,4.11874893911820540558,3
7b35ccd93a2184646c03b70326626923,3599.3,2.6818181818181818,4.11874893911820540558,22
54d7ad85b648d3cb2b7069ed446d7f35,3596.99,2.8260869565217391,4.11874893911820540558,23
5ec9cc4e1217d387b9fedfa362b7bc24,3576,2,4.11874893911820540558,1
254689a977285f8dd17c32b30870e933,3556,3,4.11874893911820540558,4
02ce467092b184e71d3967d29110adc1,3510.53,3.35,4.11874893911820540558,20
32bcebd1122da0e45ac11739dd7a1cad,3472,2.5,4.11874893911820540558,8
704ef63ad0ac345842ea734060a83db2,3410.5,3.25,4.11874893911820540558,44
f0f34793b31e7353a0d77fed40bdb196,3399.98,2.5,4.11874893911820540558,2
0466aacbd155769293483722a2e5bead,3340,3,4.11874893911820540558,2
16d928f7b23b3d30bd5a9ff281eed9b8,3336,3,4.11874893911820540558,4
e5188da1834c44869e7f0b1b2c0b4c14,3300,2,4.11874893911820540558,3
cfe9e8e1f0400c8cc665d41722f34086,3254,3.4444444444444444,4.11874893911820540558,9
ee3d532c8a438679776d222e997606b3,3199.8,1.875,4.11874893911820540558,32
ebf1c13032246ea801765e8cb5417365,3192,3.25,4.11874893911820540558,8
17d98fc630d23a628ec1130f8d69d1d2,3109.99,1,4.11874893911820540558,1
90b58782fdd04cb829667fcc41fb65f5,3099.83,3.2352941176470588,4.11874893911820540558,17
ba4a91633739ceceb2b73b627e2cfbc3,3098.7,3.4545454545454545,4.11874893911820540558,22
cd46a885543f0e169a49f1eb25c04e43,2999.7,1.8333333333333333,4.11874893911820540558,30
7c8e2b381bb0fcba5b368961d7823cd2,2995,3.4,4.11874893911820540558,5
2b69866f22de8dad69c976771daba91c,2990,2,4.11874893911820540558,1
2cd4861a56a6f98288e0281e47f4b1d5,2954,2.8571428571428571,4.11874893911820540558,7
797897e182469fff3c330560d2fc851f,2899,3,4.11874893911820540558,1
d0825229639d1afa9bd533314e27d7c8,2892,2.5,4.11874893911820540558,8
d1847c3f994dc0bb4d1248520ecb81f3,2889,3.0909090909090909,4.11874893911820540558,11
b1035b3d307f0aeb6157fdd3e09f8119,2846.78,2,4.11874893911820540558,2
c89226b8a795ae3d6bca9d90b20dbf04,2821.5,3,4.11874893911820540558,3
d7324d4c913e7b424cb61675dafc8c10,2799,1,4.11874893911820540558,1
15151e8a937f6a4d1a4f0c03c765c6f2,2749,1,4.11874893911820540558,1
0e030462875259ec0cb868f7ecf1fd5e,2740,2,4.11874893911820540558,1
